LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),MBPP+ pass@1
llama-2-7b.Q3_K_L,Mbpp/639,21.91837430000305,493.15399110317236,126.97506771192694,308.25524660400004,22.5,5.794056415557861,4.259226130687785,5.6490379793047194e-05,2.5773070128216274e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/641,19.745038747787476,444.2543649673462,104.77270896345283,-302.4292419432,22.5,5.794056415557861,28.724167168940415,1.5004998580660978e-05,7.599376619274732e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/643,16.232293367385864,365.2188330888748,94.03085385147153,199.88215990560002,22.5,5.794056415557861,3.633140321583731,4.0106891235318075e-05,2.470808673030846e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/644,22.41894268989563,504.4194942712783,120.39223960201423,-197.8971583176,22.5,5.794056415557861,29.152868420070796,2.59769218108892e-05,1.1587041445356465e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/720,26.5983726978302,598.4532576799393,144.42921260018966,49.545039636000006,22.5,5.794056415557861,28.936408242171645,4.821767314712717e-05,1.8128053807991265e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/721,89.89759230613708,2022.6690262556074,492.11604013728675,15.724012579199988,22.5,5.794056415557861,25.607182231197942,0.0001539765570211317,1.712799565274009e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/722,39.323567152023315,884.7643768787383,208.50293772519774,-350.7622806096,22.5,5.794056415557861,42.8523450574931,4.517998755876703e-05,1.1489290222350133e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/723,41.04765844345093,923.5587269067764,228.11282235680108,200.57616046080003,22.5,5.794056415557861,29.080040875778646,8.228164376618169e-05,2.004539281565513e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/724,33.71874260902405,758.6570423841476,185.70966397379775,34.1440273152,22.5,5.794056415557861,4.524308261920714,5.954047548425098e-05,1.7657976210630208e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/725,35.09976577758789,789.7311794757843,193.6907780946268,-3.8550030840000353,22.5,5.794056415557861,4.5995922201044035,5.960474446697551e-05,1.6981521997800532e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/726,22.584195375442505,508.134251832962,121.23043264549469,-198.2501586,22.5,5.794056415557861,29.684483974944754,2.6232480621459327e-05,1.1615415198711873e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/728,19.73711133003235,444.074764251709,104.65202339924747,-156.11912489519997,22.5,5.794056415557861,29.874514512514388,2.3889412874899086e-05,1.2103804085326568e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/730,119.18353223800659,2681.5855032205577,652.4198138934288,-162.6921301536,22.5,5.794056415557861,26.169373870688037,0.00019296824098423158,1.6190847624727108e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/731,15.04625916481018,338.5320979356766,87.15919348580269,275.06422005120004,22.5,5.794056415557861,8.955561454712356,4.263961029295134e-05,2.833901093015585e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/732,18.14161729812622,408.1770551204681,95.4701304620246,-313.16025052800006,22.5,5.794056415557861,29.01204957885925,1.159075960680327e-05,6.389044271152405e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/733,29.077183961868286,654.2269617319107,158.90979360237077,-114.79709183759995,22.5,5.794056415557861,28.275567270290306,4.249261064109405e-05,1.4613729684696672e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/734,16.649877309799194,374.6140104532241,96.44963767566115,290.6432325144,22.5,5.794056415557861,4.215656104096068,4.634838259043154e-05,2.7837071545958754e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/735,25.912472248077393,583.0223536491394,140.5217556817139,-102.93208234560001,22.5,5.794056415557861,28.986740758391772,3.7763035096444635e-05,1.4573304598231266e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/736,23.161367416381836,521.1208266019821,124.56957305865046,-134.26510741200002,22.5,5.794056415557861,28.944835646666082,3.111923459526103e-05,1.3435836509916362e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/737,43.97087287902832,989.3312180042267,235.79033003446068,-260.14420811520006,22.5,5.794056415557861,27.627796624568987,5.871699478951656e-05,1.3353611367019582e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/739,26.52426290512085,596.7863506078719,144.2673002151182,-72.71005816799997,22.5,5.794056415557861,35.54820791514767,4.0667408056070435e-05,1.5332153885497444e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/740,42.788230180740356,962.7228462696075,238.35273084043968,257.8862063088,22.5,5.794056415557861,29.52683491210671,8.877498765090244e-05,2.0747525026370788e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/741,16.65731978416443,374.77985680103296,86.97919152764314,-341.78127342479996,22.5,5.794056415557861,0.0,7.3004143127829946e-06,4.3827064662126863e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/742,15.82495903968811,356.05433106422424,91.67126209427329,279.065223252,22.5,5.794056415557861,3.880670020443983,4.422380797421353e-05,2.7945606597339494e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/743,60.92992925643921,1370.901210308075,333.8638629533866,-22.81701825360003,22.5,5.794056415557861,3.9456298666997864,0.00010234326869267696,1.6796879619199803e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/744,13.58284616470337,305.6100958585739,69.19652231004352,-348.4292787432,22.5,5.794056415557861,29.174325580748132,1.6050098147655453e-06,1.181644697512921e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/745,43.02942132949829,968.1471902132034,239.65129972013298,250.69220055359997,22.5,5.794056415557861,28.321551301336818,8.874632256200969e-05,2.0624567986270068e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/748,33.567546367645264,755.2557921409606,184.773794142695,16.96201356960005,22.5,5.794056415557861,4.24235263767751,5.8231078034070896e-05,1.7347433558682163e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/749,19.14157199859619,430.67693173885345,101.36782030813379,-285.7632286104,22.5,5.794056415557861,29.623003012272697,1.4985751820376323e-05,7.828903405360516e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/750,41.78757882118225,940.2083784341812,232.49414873118604,149.75611980479997,22.5,5.794056415557861,29.42954133615488,8.046903722076556e-05,1.925668810942824e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/751,37.208276987075806,837.1738404035567,206.01367985284753,29.570023655999993,22.5,5.794056415557861,4.003263290399351,6.527521062962331e-05,1.7543196276542576e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/752,30.52938723564148,686.8990677595139,167.24051237978563,-38.163030530399965,22.5,5.794056415557861,3.4973331080766137,4.9650586422632846e-05,1.6263210931619472e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/753,63.68396043777466,1432.865892648697,349.7734511589931,16.60001327999992,22.5,5.794056415557861,4.712195961880538,0.00010948021635781383,1.719117586362841e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/754,46.64543318748474,1049.5018565654752,340.5208244683985,-369.7212957768,22.5,5.794056415557861,0.0,6.208335537353272e-05,1.3309632075662677e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/755,11.812897443771362,265.78693091869354,68.43665663454078,260.505208404,22.5,5.794056415557861,22.05453994399623,3.618809081689446e-05,3.06343900716547e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/757,23.006476163864136,517.6355481147766,123.76539863501479,-153.16012252800002,22.5,5.794056415557861,29.46812275276741,2.9708504796737797e-05,1.2913105242688327e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/758,47.958585262298584,1079.0513080358505,258.65538464854137,-224.7221797776,22.5,5.794056415557861,28.432944408794263,6.772294347382542e-05,1.4121130367676645e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/759,31.65509033203125,712.2217816114427,267.734178761153,-109.61808769439997,22.5,5.794056415557861,0.0,5.2958367228826887e-05,1.6729810805574992e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/760,42.640904664993286,959.4073677062988,237.4654852844899,246.18219694560005,22.5,5.794056415557861,29.129301471262487,8.780709384825438e-05,2.0592221140266045e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/762,19.53346014022827,439.494366645813,103.49456700374834,-246.06619685280003,22.5,5.794056415557861,29.540861235966293,1.806717118431693e-05,9.249344998077639e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/763,28.5105242729187,641.4759171009063,155.72032074986086,-157.185125748,22.5,5.794056415557861,30.367135705622673,3.8943431705402075e-05,1.365931798819753e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/764,9.545823097229004,214.7774791717529,55.300744949861034,248.1721985376,22.5,5.794056415557861,26.000930894518653,3.153453050965799e-05,3.30348993360373e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/765,40.856679916381836,919.2604601383208,217.59700333307387,-331.70026536,22.5,5.794056415557861,35.56506802691792,4.899224992163759e-05,1.1991245990106439e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/766,31.654270887374878,712.2094273567199,267.14058520288404,-71.30705704559999,22.5,5.794056415557861,0.0,5.525264820394697e-05,1.745503739464875e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/767,25.882259368896484,582.3428374528885,140.43806705881786,-72.00605760479999,22.5,5.794056415557861,37.952984877176604,3.95983840387496e-05,1.5299430963255167e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/769,60.261961221694946,1355.874080657959,329.9839720853861,-74.2680594144,22.5,5.794056415557861,24.884840908118893,9.806211744685705e-05,1.6272639565463337e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/770,31.14284658432007,700.7058781385422,170.9129416077751,-71.44505715599998,22.5,5.794056415557861,23.724290329800443,4.868901756019355e-05,1.5634093507915779e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/771,21.198378801345825,476.95463418960566,122.80451974463845,314.5062516048,22.5,5.794056415557861,4.634208428048876,5.563127218876229e-05,2.6243172985110737e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/772,25.082411766052246,564.3457514047623,135.8120666030436,-154.55712364560003,22.5,5.794056415557861,29.00185225651014,3.3198741361701185e-05,1.3235864904599794e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/773,84.04399585723877,1890.9608316421504,458.249660039851,-103.93308314639997,22.5,5.794056415557861,29.080800011959788,0.00013662076449220812,1.625586255135689e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/775,66.37704348564148,1493.4583407640457,365.38462150001124,83.03106642479999,22.5,5.794056415557861,4.702409436055155,0.00011815925877955005,1.7801223521669804e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/777,23.664783477783203,532.4493455886841,127.42674618638625,-179.35814348640005,22.5,5.794056415557861,28.95778639811671,2.9238582812910583e-05,1.2355313895164151e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/778,33.04607057571411,743.5210257768631,181.9192401696423,65.10905208719997,22.5,5.794056415557861,3.8311645191196395,6.027299993423257e-05,1.823908225219606e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/780,117.43688583374023,2642.2908997535706,641.9810568654801,-31.4060251248,22.5,5.794056415557861,29.495992775902835,0.0001979305669143361,1.6854207731168364e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/781,26.3700270652771,593.3162748813629,143.12614861008558,-53.01604241279996,22.5,5.794056415557861,29.232675634534274,4.1585166404005886e-05,1.5769861100659778e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/782,8.125631332397461,182.82363116741183,47.07205854799872,32.34902587919997,22.5,5.794056415557861,3.9816433634556474,1.5957081023651726e-05,1.9637958419341187e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/784,88.50060319900513,1991.2339067459106,483.8242785229615,-43.38603470880004,22.5,5.794056415557861,27.384842308204416,0.00014796252211017654,1.6718815099764185e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/785,21.417421579360962,481.8825495243072,114.53340193178154,-193.51115480879997,22.5,5.794056415557861,29.334958231944615,2.4515973449994042e-05,1.1446743651728376e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/786,42.903210401535034,965.3089195489882,229.52833732194074,-209.74816779839998,22.5,5.794056415557861,30.341806550230498,5.994075561905686e-05,1.397115858185574e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/787,110.94854974746704,2496.3044053316116,614.021224219548,276.7942214352,22.5,5.794056415557861,3.769532657944769,0.00020609965686614303,1.8576146992029365e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/788,14.639065742492676,329.37370598316187,75.28905460943905,-361.7662894128,22.5,5.794056415557861,27.83992458148892,2.6101668614858166e-06,1.7830146454696972e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/790,35.588860750198364,800.7361596822738,196.57003583518883,41.26603301280004,22.5,5.794056415557861,29.040897946534486,6.319510066006657e-05,1.7756988936408799e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/791,76.65226149559021,1724.6455210447311,505.3437631397657,-187.09814967839995,22.5,5.794056415557861,0.0,0.0001243059532463789,1.6216867033144246e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/792,41.103424310684204,924.8114901781081,228.34589120691783,204.14216331359995,22.5,5.794056415557861,29.59044172585582,8.258903810135226e-05,2.009298239414192e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/793,24.763078689575195,557.1602421998978,133.7533309003154,-91.49807319839995,22.5,5.794056415557861,29.358606806145392,3.6473267638886633e-05,1.4728890577826745e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/794,35.44569516181946,797.5172138214111,195.81285700349338,48.725038980000036,22.5,5.794056415557861,4.240501658728566,6.340702721335937e-05,1.7888498708768061e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/796,66.44988894462585,1495.0996273756025,365.69473715038885,-12.453009962399957,22.5,5.794056415557861,4.01005242974678,0.0001124679774281162,1.6925231812176276e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/797,35.42718529701233,797.0975929498672,195.72928441909593,-12.69701015759998,22.5,5.794056415557861,4.087054228766568,5.963899661173633e-05,1.6834246387834217e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/798,15.403528451919556,346.57624125480646,79.69513171929714,-364.69729175760006,22.5,5.794056415557861,26.51379182445583,3.7466631146441002e-06,2.4323408278427265e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/799,50.77162718772888,1142.3405939340591,284.50545918762083,284.4292275432,22.5,5.794056415557861,4.238534234345491,0.00010412777334874553,2.050904789080946e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/800,11.996687412261963,269.9204349517822,60.039438127543,-367.9322943456,22.5,5.794056415557861,35.505876613951074,-2.3105479987892475e-06,-1.925988332768934e-07,0.042
llama-2-7b.Q3_K_L,Mbpp/801,13.337252855300903,300.08509933948517,77.26822381879356,276.09222087359996,22.5,5.794056415557861,20.7025795315163,3.976089076578198e-05,2.9811904443259455e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/803,13.574043989181519,305.41162848472595,69.24346678978793,-360.47528838,22.5,5.794056415557861,30.16240261766444,8.628136776844317e-07,6.356349503302717e-08,0.042
llama-2-7b.Q3_K_L,Mbpp/804,17.308313608169556,389.4283175468444,100.26558166104837,281.4162251328,22.5,5.794056415557861,3.7544790344550676,4.6920551685333834e-05,2.710867895482738e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/805,29.956515550613403,674.0126305818557,164.06363799283997,-26.60602128479997,22.5,5.794056415557861,24.949221045679185,4.937638668877599e-05,1.648268691508914e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/806,47.62784028053284,1071.6061556339262,256.6969158784938,-313.5032508024,22.5,5.794056415557861,29.47082021993834,6.174859586833111e-05,1.2964811233225269e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/807,24.39168620109558,548.8015508651733,131.84412876139538,-102.05608164480002,22.5,5.794056415557861,45.93949790611582,3.520605200186121e-05,1.443362779908176e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/808,18.593650817871094,418.3484154939651,107.7126382618636,292.55123404079995,22.5,5.794056415557861,3.923363994800156,4.981096596630969e-05,2.67892338380553e-06,0.042
llama-2-7b.Q3_K_L,Mbpp/809,33.51904273033142,754.1653186082839,184.5284749425099,-21.109016887200013,22.5,5.794056415557861,4.285313201247516,5.583324946735839e-05,1.6657173033415664e-06,0.042
